user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
333,,100,,,,,,,,,,,,,,,,,5,,56,,,,,,,,,,,,,,,,,,,77,,,18,,,,,,,,,,33,,,,,,,,,,78,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,8,,61,,,,,,,,,62,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,44,,,,,94,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,31,,,,,99,,,,,,,,,,,,60,,,75,,,,,,,,,,,,,,,,,,,,10,12,,,,,,,,,,,,,,,,,1,,,,,,55,,,,,,,,,22,,43,5,46,,,,,,,,51,82,,,,,,,,,,95,,,,,,,,,,,,,,,,,94,,,,,,,,55,,87,,,,,,,,,,,,,,,,20,89,99,,98,96,,82,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,28,,,,,,,,,,11,,,,,,,29,,22,,,,,,,,,,,95,,,,,,,,,,46,,,,30,50,,,,,
334,,,,,18,,87,,,,,,,75,,,,,,23,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,51,,,,,,,15,,,,,3,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,28,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,37,,,,,,,82,,,,,,,,,,,,,,,,17,,,,,,,,,19,,,82,,,,,,,,,19,,,,,,,,,,,,,,,51,,,,40,,,2,,,,53,,,,,,,,,,,,,,8,,93,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,43,3,,,,,,,,,,,,,,,,,,,19,,97,,,,,,,,,84,,,,,,69,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,93,,31,,,,,,
335,,,,51,41,,,,,,,,,,,,,,,,,34,,,,,,,,45,,,,,,65,99,,,,,39,,,,,,,,,,,,,,74,,,25,,,18,,,,,,79,,,83,,,,,,,,,,26,,,,,,,,70,,,,,,,16,,,,,,,74,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,98,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,20,,,,,,,,,,14,,,,,,,,71,,,,,,,,,,,,13,,,,17,,,,,,,,,,,52,,,,,,,43,,,,,,,,,,12,,,,,,,,,,,28,,,65,,,,,,,,,,,,,,,,,51,,,13,,,,,,,22,,,,,6,,,,,,,,,89,,,,,,,,,,,,,,,,56,,,,,,,,,,,91,2,,50,,,,,,,34,,
336,,48,53,,,,,,66,73,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,70,,,,,,,51,,,,,,,,,,,,,,,,23,,49,,25,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,98,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,33,,57,,,,,,85,50,,,,,,,,,,,,,,,,,,,,,,93,,,89,,,3,,70,67,,,,,49,,,,,,26,,,,,,,,,,,,,58,,,,,45,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,93,89,,53,,,,,,6,,,,,,,,,46,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,3,,,,,,22,,,,,67
337,,,,,,,,,,,,,,,,,,,,,,44,,,78,,,,,,59,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,48,,,,,,83,,34,,,91,,,,,,,,,,,,,,,,,,,30,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,53,,96,,,,,,,,,,,,,,,,68,,,,,,,,,,,,43,36,,9,,91,66,,,4,,,,,,,,,22,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,48,,26,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,24,,,,,,,,,,,,,,,,,85,,,,,,,,99,,,,92,,,52,,,,,,,,,,,,
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,55,32,,47,,,,,26,,,,,,,,,86,,,,,,,4,,,,9,,,,,44,,70,,,,,,20,49,,,60,,,,,,,,,,,33,,,,,,,,,,,,53,,,,82,,,,,,,97,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,44,4,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,94,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,11,,,,,97,,,,11,,,,,,,,,,,,,16,,,,,,,,,,,,,,,68,,,,,,,31,,,,16,,,,,,,36,,40,,,,55,,,,,,,,44,79,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,47,,,,42,,,
339,,,,50,,,30,,,,,,,,,,,93,,42,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,71,,,14,,,,,61,,,15,57,,,,89,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,98,,,,,32,,21,,,,,71,,,,,,,,,,,,46,,,69,,,,,,77,35,,,,80,,,,,,,,,,,,,,,,,,,27,57,,,,,,,,,,,,,,54,,,,,,,63,64,,,,,,,,,,,41,,,,,,73,,,,,,5,,,,,,54,,,,,,,,,,,,,14,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,24,,,,,,,56,,,,,,,,,,,,,,,,,62,,,,,,,,,,28,,,49,27,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,26,,,,,,,94,,,,,
340,,,,13,54,,,,,,,,,,1,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,46,,,,,,,70,,,,,,,,,,,,,,,,,21,,,12,53,,1,,,,,,,,,,,,,49,,,58,,,,,,6,,,58,35,,,,,,,,,,,,,,,,40,,,,,,,,41,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,15,,,,,,,,33,,,,,,35,,,,,,,,,,,,,,,,,74,,,,,50,,,,,,,,,,,,,,,,,,,,,49,,,,,31,,,61,,,6,,,,,,,,,,,,,,,49,,,,,48,,,41,,,45,18,,,79,,,,,,,,,57,,,,,,,,,,,,,,,,,93,,,22,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,40,,,,,67,,,,,,,,83,28,,,,,77,,,,,32,,,,,,,,,,,,,24,,,90,,,,,,,,,,
341,,,,,,,36,,,,,,92,,,,,,,,,,70,,,,55,,92,,,,5,,,,,,,,,88,,,,,,67,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,62,,,,,,,,,,15,,,,,,,,,97,,,,,,55,,,,,,,,,,,,,90,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,9,,,,,44,,,,,,,,,,,,,100,,,,,,,,,,,,,87,,,7,,,,,,18,,,,,81,,,,,,,,,,,19,23,95,,,,,,51,,,,,,,78,,81,,,,,78,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,48,,,,,,,,,,60,,,,,52,,,,,,,,,,56,,,,,,,,,,,,,,,,,62,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,3,,,
342,,,,,,,,,,,,,,,,,,,75,,,,,,49,,,,,,,24,,,,,,,,,57,,50,,,,,,,,61,4,,,,,34,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,29,,,,,,,,,,,,,94,,,,,,,,,,92,,,,,,,,11,,1,,,,,,,,,99,,,,,96,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,35,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,3,,,,,,62,,,,,,,,,,,81,,,,32,,,,,,,,,,,,,73,,,,,,,,35,,,,,,,,,,,,,,,89,,,,86,,,,,,,,,,,,,,,,,,,,,95,,54,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,6,,,,,,,,
343,,,,,,,,,,,,,,,,100,,,,,2,9,,,69,,24,,,,,,,,92,,,,,,,77,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,42,,,,48,,,,,,,,,,,,,,,,,,,,60,,,65,43,,,,,,,,,,,,,,97,,77,,,84,,,,,,,,,,,,45,,,,,,,,,,,,94,,,,,,,,,,90,,,,,23,,,,,,,,,,,,,,,,,,13,,,,27,,,,,,,,,,,99,,,,2,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,74,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,52,,,,,,,,,65,,,,,,,,,,,,,,,,,,52,,,5,,,,,35,,,,,,,,,,,,,,73,78,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,59,,,37,,,7,,,,,,,,,,33,,,,,,57,
344,,,,,,,,35,36,,90,,11,,,,,,,4,,,,,,,,17,,,41,,,,,,,70,77,,,,,,,50,,,,,,,,,,,,,,,100,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,98,,,,87,,,,,,,,20,,,,,,,,,,,,,,,,,78,,,,,,,,74,,97,,,65,,,,77,,,,,,,,,,,,12,,,11,,,29,,,,,62,,,12,,,,,,,,,,,,44,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,65,,,,55,69,,,,,87,,,,,,24,,,,,,35,,,,,,,,,,,,,,,92,,18,,,,,,,,,,95,35,90,,,,,,,66,,,,,,,,,,,,,,,16,,,,,,,24,,,,,45,,,,,9,,,,,,,,,28,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,80,,74,,,,,,40,14,,,,,,,,,,,,,,,,,,,,,,84,,34,,,72,,,,,,,,,,,,,
345,,1,8,38,,,23,,12,,16,,,,,,6,,,62,21,,15,13,,9,32,,,,,,87,15,10,,,35,,32,,5,,,18,21,,,,26,,,,,,,1,,,,,,20,27,,,,95,,58,,,59,,23,,36,,1,,,17,,19,,70,19,,,,,7,,,65,72,26,,,88,,83,,,16,21,68,72,11,81,55,,,,,,26,29,,,,87,15,18,,,,31,,29,,,,,25,8,,,,,50,,,,,37,50,13,27,,24,36,,,,78,,,9,,,,,,,,8,34,38,,,28,1,,,,,,38,14,,,36,82,,68,,24,,,,,,,99,,,,15,,23,,,62,,,58,,,35,,7,,,,,,,,,9,,,,,,,7,,46,,,15,51,,,,,,,,,,,,,,2,,8,15,,8,,25,,,29,70,,,38,9,,,,,28,,4,27,,52,,22,,,36,,,,,28,,,,36,,9,18,21,,,39,,30,,,,,,,,,28,,39,,,,32,75,,,,,17,,,,,,72,32,,,,,18,,,,41,77,9,19,,,,,32,,,,7,,15,,,,38,36,,17,,,,17,,,,5,,28,62,33,,34,,,,91,12,35,,,,,24,,32,69,,14,,,,,,,39,4,,,,,,30,,
346,,,,,,,,,,,3,,,,,,18,5,,67,13,,3,,,,,,,,61,,,,18,,,,,39,,,,,,,,,,,,,,,,,38,73,,,29,,,36,,35,,,,75,,,,,,,21,,,,,,,6,,,,,,,,27,,20,,68,,,,68,,,,,12,,59,68,,,53,91,,,11,63,2,9,,80,,,,,,,86,19,6,16,62,,,,,,,,,,,37,23,,,39,84,20,,,3,,,,,2,,,23,,,,,,,,,,38,,,,13,,8,,,,,,,,4,56,33,70,,,,,70,,44,,,,,,13,,99,,70,,,23,88,70,,21,,,,,,,,,,,7,6,,,33,,,,2,,25,15,,89,,7,,,,23,,44,35,,,,,,,,,,,,,,,,,,6,27,29,,,,,18,,39,,,,,30,,,17,,,,,,,,,,,39,27,,,70,,26,16,69,,37,,,20,10,,,,,,,,34,84,94,,,,,3,87,,,30,,,,,,1,18,57,99,22,,,,17,,8,,,34,,,,,,12,,,,13,14,,,,,,,,33,,33,,,,,,20,,,,41,,,28,,,,10,18,,66,,5,,,,6,6,,14,,,,,,9,,,
347,,,,34,,,,,18,,,,97,,,,37,32,48,,9,,24,,,15,4,,35,,,,,15,3,,56,3,,13,,,,36,25,,,,,39,,,,55,,,,,,,,,,24,,8,10,,,,,,69,,,,,,35,,,,,,,,,7,,39,,17,,,,,,31,64,,,,,,29,,66,61,,98,,,,,34,,,26,,86,9,,,23,,,,17,,,76,9,,,1,21,12,,,,,,28,,79,,,,,,,,,,,53,86,16,,,,,31,,,,,,,,,27,26,55,,31,88,,,28,,,,81,,86,,37,,,,,,,,,,,,,,,,83,,31,68,55,,,,39,3,,,,,1,,,,,,,,,,,,71,,,,77,,26,,1,,,39,,,,,86,,23,,2,,50,39,,,35,,,,1,15,20,28,,5,,17,,,9,,,,,39,,,7,29,,,,,,,,,,17,13,29,,,,,,64,,18,60,,4,10,,,34,,,,54,2,67,,,,,15,,,,,,73,,,14,14,,27,78,,32,,,27,3,,13,,,28,,,,,,,67,75,,,,,,,12,,,25,,40,17,68,33,,28,28,,,,,,,33,22,,,18,,7,,56,,28,,,,11,22,,10,,,,32,,,,,
348,,59,,5,,,,,2,,33,,,,1,,16,28,,89,,,2,12,,38,,,18,,,,,28,23,,,,,8,,,,,,5,,,,,,,76,,2,,5,,,,21,,,,,12,20,,,,,,60,,,,,31,,,,7,,,,74,,,,,,,60,,,51,17,10,,87,,,,,29,,,,,,,,,,,,,,,,,,11,31,,,33,39,26,,,,,,,32,38,,13,,54,31,,,,31,,17,,,,26,,,,,,29,,,,,,7,,,30,,9,,,,23,52,,25,67,,,,,7,,,,,,3,,,,,,,,62,,,,16,,,,65,,,56,,,7,,13,21,,,,,,,,,,,10,32,,72,,,,,,,55,,22,,,,29,27,85,,,,,,,,36,33,,,,,,,,,,3,20,27,,29,,,30,,10,,,,,26,,,,,25,,38,2,,,,18,,39,22,7,,,24,,,,,,66,,,10,,,1,38,,,64,39,63,,,,,11,,,,,34,60,,,27,,,,,28,10,,,,,,29,,,24,,24,,,,,,74,,2,,,28,34,11,,,,9,,,,20,,16,,,4,,,,5,20,1,13,,14,23,6,,,,32,,,,7,31,,,,,,2,,23,37,,
349,,,,,,,,,29,,,,,42,,,,27,,,7,,,11,,,18,,5,,,,,,22,,74,13,,28,,3,,,32,28,,,,,,,,,21,,,,,,16,,29,13,,,20,,,56,,,81,,7,,27,,14,,,3,,26,43,88,36,,24,,,24,,,,,,19,,67,,,,,37,,64,81,,,56,,9,,,66,,,,62,25,,36,34,,,,,,,69,,,,,33,30,,12,,,8,,,,,,,87,,,24,,84,,,53,39,34,,19,,,,,,,,,,,3,,62,23,1,,,,7,55,11,,,,,,16,,,,,,,,,,,26,1,,,,,,,70,81,11,,20,,,,,,,,,,14,39,,30,,,,20,,,,,30,,,1,,,,17,29,,25,,,50,,34,19,,,55,,,,,,,,37,6,19,,,,17,1,35,4,,,34,69,93,6,,,21,8,19,,,34,,,,32,,,,,9,,,,,70,,20,,,,,,,7,20,,,,31,,,,,,,20,72,,,12,66,18,,6,,,30,,,,,,,,,33,,,5,,10,,31,100,4,51,54,,,,,21,6,,,,14,,,,,29,,1,9,,,,,,30,,25,,54,2,,,,70,,,,,,,32,,19,16,,,,,,,,
350,,,13,,91,,9,,,,3,68,,,,23,,,,82,,,,,,,20,,,,,,,,31,,68,,,32,,23,,,,2,,87,,12,,,,,,,,,,18,5,42,39,,,10,37,,,,,,,,,,,,33,,58,,,36,,,15,,,,,19,83,,71,,1,4,36,85,,60,,,,,62,,,89,,,25,,,80,22,,,82,,,,,,,,,3,,80,,,,,,13,,,36,68,11,,,21,6,,,61,,28,,,90,,,55,25,,,,,,,,,,,,,,31,21,56,22,22,65,,16,13,,,,,,72,,32,3,,12,33,,,27,,,,,,,,88,,,18,61,72,16,,38,30,11,,,,,4,33,,2,,,,17,,,27,,,,,,,,,,,50,,21,,,,,84,,,2,18,,,28,,29,,,,68,29,,,,,10,,,,,,20,8,,,33,,,,17,,,27,35,,,,,,,28,,,,27,13,32,54,,,,,21,5,34,11,15,30,,,60,39,,,,,,,2,,82,,20,,38,28,,,,21,,,17,,,37,18,,,68,,12,,8,,,,28,58,,,31,,,,39,,,38,15,1,,26,,,,16,,,,,,,,8,,,70,29,36,17,,,,,,,,4,32,,9,,60,,,,,29,,
351,,,,18,,,7,,,,2,,,,,,8,,21,70,,,,,,,24,,38,,,,,,33,,60,,,8,,14,,,,,19,,,,,29,,,,,11,44,,7,,,,,,3,31,,86,54,,,,,,,,,25,,,,,8,,,,,,4,,10,,34,,,18,,1,,,,,,33,27,59,,50,,59,3,36,,,,,13,,,,50,,27,,,,21,19,13,68,66,,,,,32,,2,,86,31,,,,,50,,,,,,,,,,79,,9,56,,,,,,,,,,29,,,,70,,,,,23,27,57,,23,52,,52,,30,54,,,19,,,,63,,,11,33,,,,,,,67,,,,18,,,,,,,23,,,36,29,50,,,,,29,,,,24,,59,,,,19,24,,14,,24,,,51,,,,,,54,,26,12,,,,,16,26,,12,28,20,,,36,,8,9,27,,,23,25,,38,25,11,,,7,,,,,,21,37,38,,40,6,,,62,,,,,,31,,28,14,,50,,85,2,66,,1,53,,13,,64,,,26,,,,,,,12,,37,,,92,,,,,,,,,8,,18,,,,,,,,,28,26,16,,,9,38,,,,25,,,,,,,22,,,,37,1,,,,,,68,,39,,92,32,,,,38,,,29,,,4,23,,
352,,,,,,,33,,11,,34,,,,,,16,34,,74,24,,39,,,14,,,,,,,81,11,28,,51,8,,10,,6,,,6,22,35,,,,,,,,,,5,,,26,,,35,,,8,15,,,59,83,,,,,,26,,,,,24,,,,,,,,,56,19,76,13,,73,,,,,,,,,1,,75,,,,76,,8,,,64,10,,,80,,,35,,33,82,,39,,,64,32,,,,,6,,,,,4,,,,,,28,22,,,,,,,36,62,,37,,,,25,17,,,,,24,,,8,,,,,,,15,13,,30,,77,,82,,30,,,,,,,,85,,,4,14,,,,52,,2,,65,15,20,20,,2,,,,,,15,,37,,,,,,,,11,,,16,9,69,3,11,,,,,,,,,,,,,,,3,,,,,,,13,,,39,11,,,34,8,,,,18,12,3,,22,2,,,,29,,,13,,34,,,15,,24,,,,,26,,,55,81,7,,,,,,16,23,36,,,,23,,,,55,54,15,17,,67,,,,1,35,,,100,,53,,21,,,,,,,,,23,31,23,,,6,,85,,15,,,,,,,,,,,,,,17,,13,,,,,,,,,,25,,,,,34,,,29,,,,,,,31,2,,,30,,35,,87,
353,,,,,,,9,,,,,,,,,,1,,,,,,38,8,,,,43,2,,,,61,,1,,89,25,,33,,,,,32,34,,,,13,,,,,29,,,,,,,,3,11,,8,12,,,61,,,52,33,,,,,,,,5,16,,,79,36,,,,,14,,9,,,29,26,,64,,51,,,21,7,66,,,,,,2,,,63,12,32,,80,,89,36,34,83,,,,,35,78,,,41,22,,,,7,,,21,,,,27,88,,,,,20,,,,,,,22,,,,,,,,17,,,,,,29,79,33,,,,23,,,36,,50,76,62,,,,,,13,,,,69,,,,10,48,,80,88,,36,,67,,,14,31,,84,,,,29,,,,35,,,,,100,30,38,,,3,8,55,32,,,13,,,,,,,,70,,,,7,,52,11,2,,,,,,,,,,,,24,35,28,17,,5,8,,,29,,,8,13,19,,36,,,74,,12,,,,,,,,5,,,,24,71,,23,,,36,,,,,54,27,58,,,,,35,25,,,,,55,,,,,15,3,53,,7,,,12,23,,22,,,,29,,78,35,,29,,,,,,,,,,,,1,,,5,,,,,,8,,,,,,,,,58,,26,4,4,,,,,,,26,,32,13,29,,,20,,,9,,
354,,,11,,,,2,,10,,,98,,74,35,,17,,,84,28,,23,,,11,28,,,,,,78,,11,,57,,,32,,8,80,,,,,,,,,,,,,,,,,19,,,10,,,39,6,,,73,21,,66,82,7,,,,,,31,,,,,80,2,65,,16,,,,,,77,29,23,,,,,,,,,,70,,,,,,59,,,,,,,12,58,12,,,,,37,,32,,,,92,35,,32,,,82,,34,,,,37,58,,,,18,32,,,,,80,30,33,,36,48,1,,,,,,,,67,19,18,67,,,,,21,20,,,31,,,68,12,,,,,,,,44,,,,,8,,,88,,,,70,,,,36,,16,,,,,3,37,,17,,,23,14,,,33,16,,24,,28,,,6,71,,,5,26,,,,,,,16,,18,,88,20,,21,,,,82,,23,10,39,29,,19,15,14,29,,,35,,,19,,,,,,,,11,,,,,,31,,,,,6,,,,,,53,,,,13,4,,,,,58,39,,,,50,,,10,88,,,,,6,,19,,,,62,,,,11,,,17,39,,,18,17,,,15,,,,,,,82,,,16,21,,,,37,96,21,,27,,14,,23,,,,,,,,,55,,36,,,,,21,,,,8,,,14,5,77,,,,,5,,
355,,,29,,,,18,77,,,,,,,1,,,28,,71,10,,37,,,,23,,,,,40,88,,,,,,,,,10,,,36,,42,,20,,,,,,,,5,,,19,,,3,2,76,31,18,,,,,,61,,,,,,18,,71,,91,28,,,17,47,69,37,,,61,,,89,,,,,,,67,,,,,,,,68,,29,,7,,38,,,,39,82,7,16,,,,24,,3,72,,,,,,,,,,67,39,13,,,19,74,,,,33,,,,,,,,,,11,,,27,,,19,,33,,,32,,78,8,36,83,,30,,,6,37,62,,,,12,,,,3,,,,,,,,34,,,59,82,,,,,,8,,32,20,,,,,,7,,30,,,,5,,,,35,,,,5,,,,,6,,28,,,33,,,70,,29,,,,,2,8,2,,,,83,33,,,,,3,,,,37,29,36,33,,64,3,,16,13,,39,4,,,,,,36,,10,,3,,,4,20,,,,,,87,25,,,,,,,,73,31,,,,88,,17,,,87,,,71,,92,,,,,,,,,,24,,2,,,,12,,6,,14,,37,,82,,36,,,33,,,,,,,,,,,,,,4,,,,,,,,2,,13,,18,,,80,6,,,,,22,,,,,,37,,2,,,95
356,,,19,,,,24,,,,,36,,,,27,,28,,79,,,26,24,,19,,35,15,,,,,39,,,,9,,,,17,,,,21,,,,39,,,85,,5,,,,,,27,,26,19,,,,,,69,,,,24,11,,11,,,,,,,,,61,,,,10,,,,,,,29,23,,,,,,,32,,61,,,,75,,,,,74,,36,,84,,52,,,,,41,,24,,,49,,,,28,32,,31,,57,,,,,14,88,11,,,,,,,,,,22,,,,,,,,,,,12,,,,10,,36,,,19,,,,21,19,,,,,24,,,,10,,,,61,,,21,25,71,,,68,,,71,,,,30,30,,,,,,,7,,,19,,,,,,,13,,25,,,79,21,4,,36,,,,,,,,,,36,,23,14,82,,,,,,,,25,,,16,,37,,28,,10,10,,10,,80,,,41,,24,,,4,,,,,26,,21,35,21,,,,37,,,,5,,,1,36,30,33,,5,63,,,,,,,,60,,25,56,,,,,,52,13,,,,67,,16,81,,24,9,8,,24,,24,4,,,1,,13,,,,,89,,,8,23,,,8,,,,,19,,31,6,23,,,78,,,36,,13,,,,,23,,,,,,52,,,97,3,17,,,,,,22,,
357,,,,26,,,,,5,,,,11,,,57,35,,,,13,,,,,,,,,,,,79,,,69,,,,,,33,,,,,,8,,,,,,21,,,,,,,31,,21,8,20,,2,,,59,,,78,,17,,22,,,,,22,,22,,56,,,,10,,27,76,29,,53,,,,,,,,,,25,,60,,,52,,27,,29,74,14,,,67,32,89,14,,,20,,24,5,,84,,,,,10,29,,35,,,,29,,80,,81,10,,,,35,8,,,,65,19,22,,,,,39,,,,,1,,,17,,81,24,,56,,10,13,,18,,,,,,,,,59,20,,,,64,59,,7,,,,83,,,,51,50,,14,39,,,,,,,,7,,,39,,,6,,,,,,16,,38,,,,15,26,,,12,,,,,,95,,29,,5,64,24,,,70,,,88,,25,,,36,,,,35,27,16,,34,,,13,,,35,6,,,14,18,,,,,,,10,6,,,31,3,18,51,,18,57,,,,27,,16,,90,,,,54,,,,57,12,39,69,,93,26,72,,,,,,,72,,10,,,,,7,13,,,31,,20,,,,15,,,,,,,8,,,80,,,10,,,,,,24,,,73,64,,,34,,,,,,24,13,15,,,,,,,,,,29,36,,,,,,19,,
358,98,,17,,,,,,,,11,,,,17,,,,78,,,,,,,,,11,,,2,,78,,20,,,,5,,,22,,,10,,,,5,,,,,,,95,,62,,,37,,10,,,14,33,,,75,,,78,,,,7,,,,,,,,56,,,,,9,,32,54,25,20,,30,1,,54,,,,,5,34,82,,,,,,20,61,,79,31,11,,,,87,,37,,,,,,35,53,,,,,,38,,,,,,,,,20,,,,,21,15,62,,,,,,,,,,14,4,,,,,3,,,,,,36,,,,,,,3,22,80,,54,,,,,,,,,,71,66,,18,,,,63,88,,19,64,72,26,8,2,,,,,,42,16,7,,,,,32,10,,,,30,,,,4,69,2,10,,,,,,,,,,,,,,,24,83,4,,,,,,,3,20,,10,,14,10,,35,,,,15,,,24,,,6,,,,,21,,,,,,29,,6,,,,,,,,,,,26,11,34,,36,,,,52,,,,,63,,,,,,,13,64,34,,,,,,74,,38,,,21,,30,,,79,,19,,,12,,,,,,25,,,,12,,,,23,2,,15,,13,,22,11,,,,,,,7,,21,,,,,23,87,,,,,,,,88,,,,70,20,,18,,,
